customer_id,age,gender,city,state,signup_date,order_id,purchase_date,purchase_number,days_since_last_purchase,session_id,device,traffic_source,search_keyword,pages_viewed,wishlist_items,cart_items,product_id,product_name,brand,category,subcategory,price,discount,quantity,product_rating,product_popularity,total_orders,total_spent,avg_order_value,favorite_brand,favorite_category,recency,frequency,monetary,campaign_name,campaign_sent,campaign_opened,campaign_clicked,coupon_used,interaction_score,next_product_name,best_campaign,customer_segment
C04794,42,Female,Hyderabad,Telangana,2024-03-09,O0043801,2024-04-13,3,11.0,S0043801,Tablet,Direct,Comics,4,1,3,P00393,Bloomsbury Comic In,Bloomsbury,Books,Comics,463.88,20.0,1,2.8,59,6,32196.79,5366.13,Scholastic,Books,183,6,32196.79,No Campaign,0,0,0,0,0.549,Allen Solly Women Clothing Maxime,Cart Abandon Reminder,At Risk
C04794,42,Female,Hyderabad,Telangana,2024-03-09,O0043802,2024-08-14,4,123.0,S0043802,Desktop,Organic Search,Fashion,5,0,4,P00077,Allen Solly Women Clothing Maxime,Allen Solly,Fashion,Women Clothing,3473.55,15.0,4,3.6,141,6,32196.79,5366.13,Scholastic,Books,183,6,32196.79,New Year Offer,1,0,0,0,0.496,Scholastic Self-Help Sed,Cart Abandon Reminder,At Risk
C04794,42,Female,Hyderabad,Telangana,2024-03-09,O0043803,2024-10-18,5,65.0,S0043803,Desktop,Direct,Self-Help,9,2,6,P00404,Scholastic Self-Help Sed,Scholastic,Books,Self-Help,624.15,0.0,1,2.7,133,6,32196.79,5366.13,Scholastic,Books,183,6,32196.79,Republic Day Sale,1,0,0,0,1.168,HarperCollins Non-Fiction Tenetur,Cart Abandon Reminder,At Risk
C04794,42,Female,Hyderabad,Telangana,2024-03-09,O0043805,2025-07-06,7,191.0,S0043805,Mobile,Direct,HarperCollins,8,0,5,P00361,HarperCollins Non-Fiction Tenetur,HarperCollins,Books,Non-Fiction,825.15,30.0,2,3.5,408,6,32196.79,5366.13,Scholastic,Books,183,6,32196.79,Monsoon Mega Sale,1,0,0,0,0.7,OnePlus Smartwatche Voluptatem,Cart Abandon Reminder,At Risk
C04794,42,Female,Hyderabad,Telangana,2024-03-09,O0043806,2025-12-29,8,176.0,S0043806,Tablet,Organic Search,fuga,7,1,3,P00034,OnePlus Smartwatche Voluptatem,OnePlus,Electronics,Smartwatches,17893.03,0.0,1,4.3,744,6,32196.79,5366.13,Scholastic,Books,183,6,32196.79,Cart Abandon Reminder,1,0,0,0,0.857,Bloomsbury Comic Ullam,Cart Abandon Reminder,At Risk
C04795,35,Male,Delhi,Delhi,2024-10-23,O0043807,2024-11-24,1,0.0,S0043807,Mobile,Email,optio,3,1,4,P00031,Mi Smartwatche Hic,Mi,Electronics,Smartwatches,64901.4,5.0,1,4.1,242,9,286480.89,31831.21,Mi,Electronics,52,9,286480.89,Republic Day Sale,1,1,1,0,0.787,Sony Smartwatche Labore,Republic Day Sale,Champions
C04795,35,Male,Delhi,Delhi,2024-10-23,O0043808,2025-03-15,2,111.0,S0043808,Mobile,Email,accusantium,6,1,3,P00040,Sony Smartwatche Labore,Sony,Electronics,Smartwatches,68634.0,15.0,1,4.9,171,9,286480.89,31831.21,Mi,Electronics,52,9,286480.89,No Campaign,0,0,0,0,0.779,Mi Mobile Veritatis,Republic Day Sale,Champions
C04795,35,Male,Delhi,Delhi,2024-10-23,O0043809,2025-09-09,3,178.0,S0043809,Mobile,Email,Mobiles,5,0,2,P00009,Mi Mobile Veritatis,Mi,Electronics,Mobiles,1237.35,0.0,1,2.8,397,9,286480.89,31831.21,Mi,Electronics,52,9,286480.89,Monsoon Mega Sale,1,0,0,0,0.426,OnePlus Smartwatche Voluptatem,Republic Day Sale,Champions
C04795,35,Male,Delhi,Delhi,2024-10-23,O0043811,2025-12-25,5,96.0,S0043811,Mobile,Social Media,OnePlus,6,1,1,P00034,OnePlus Smartwatche Voluptatem,OnePlus,Electronics,Smartwatches,17893.03,10.0,4,4.3,744,9,286480.89,31831.21,Mi,Electronics,52,9,286480.89,No Campaign,0,0,0,0,0.553,Pepperfry Furniture Expedita,Republic Day Sale,Champions
C04795,35,Male,Delhi,Delhi,2024-10-23,O0043812,2026-01-04,6,10.0,S0043812,Desktop,Referral,quia,4,2,4,P00120,Pepperfry Furniture Expedita,Pepperfry,Home,Furniture,839.7,0.0,2,3.0,598,9,286480.89,31831.21,Mi,Electronics,52,9,286480.89,No Campaign,0,0,0,0,0.983,Apple Laptop Aliquam,Republic Day Sale,Champions
C04795,35,Male,Delhi,Delhi,2024-10-23,O0043813,2026-01-12,7,8.0,S0043813,Desktop,Paid Ads,Apple,8,2,3,P00015,Apple Laptop Aliquam,Apple,Electronics,Laptops,65586.77,0.0,1,3.3,572,9,286480.89,31831.21,Mi,Electronics,52,9,286480.89,No Campaign,0,0,0,0,0.956,Apple Headphone Quisquam,Republic Day Sale,Champions
C04795,35,Male,Delhi,Delhi,2024-10-23,O0043814,2026-03-28,8,75.0,S0043814,Desktop,Direct,alias,7,2,4,P00026,Apple Headphone Quisquam,Apple,Electronics,Headphones,20123.98,5.0,1,3.9,135,9,286480.89,31831.21,Mi,Electronics,52,9,286480.89,New Year Offer,1,1,0,0,0.979,Tata Staple Omnis,Republic Day Sale,Champions
C04795,35,Male,Delhi,Delhi,2024-10-23,O0043815,2026-04-28,9,31.0,S0043815,Desktop,Paid Ads,Staples,9,4,2,P00262,Tata Staple Omnis,Tata,Grocery,Staples,1054.75,0.0,2,4.8,13,9,286480.89,31831.21,Mi,Electronics,52,9,286480.89,New Arrivals Alert,1,0,0,0,1.555,Samsung Smartwatche Esse,Republic Day Sale,Champions
C04795,35,Male,Delhi,Delhi,2024-10-23,O0043816,2026-05-09,10,11.0,S0043816,Mobile,Social Media,Electronics,6,1,4,P00039,Samsung Smartwatche Esse,Samsung,Electronics,Smartwatches,14517.59,15.0,1,4.1,139,9,286480.89,31831.21,Mi,Electronics,52,9,286480.89,Monsoon Mega Sale,1,0,0,0,0.766,OnePlus Camera Consequatur,Republic Day Sale,Champions
C04796,30,Female,Ahmedabad,Gujarat,2026-04-08,O0043817,2026-04-26,1,0.0,S0043817,Tablet,Paid Ads,Outdoor,4,2,5,P00302,Adidas Outdoor A,Adidas,Sports,Outdoor,319.9,15.0,2,4.1,731,9,56224.11,6247.12,Reebok,Sports,21,9,56224.11,No Campaign,0,0,0,0,1.08,Puma Apparel Reprehenderit,Diwali Sale,Champions
C04796,30,Female,Ahmedabad,Gujarat,2026-04-08,O0043818,2026-04-27,2,1.0,S0043818,Desktop,Paid Ads,Apparel,3,1,4,P00323,Puma Apparel Reprehenderit,Puma,Sports,Apparel,6423.52,0.0,1,2.6,722,9,56224.11,6247.12,Reebok,Sports,21,9,56224.11,Diwali Sale,1,0,0,0,0.704,Reebok Fitnes Error,Diwali Sale,Champions
C04796,30,Female,Ahmedabad,Gujarat,2026-04-08,O0043819,2026-05-07,3,10.0,S0043819,Mobile,Social Media,Reebok,8,1,6,P00297,Reebok Fitnes Error,Reebok,Sports,Fitness,4939.72,10.0,2,3.5,249,9,56224.11,6247.12,Reebok,Sports,21,9,56224.11,No Campaign,0,0,0,0,0.905,Nike Fitnes Natus,Diwali Sale,Champions
C04796,30,Female,Ahmedabad,Gujarat,2026-04-08,O0043820,2026-05-10,4,3.0,S0043820,Mobile,Social Media,Sports,7,1,2,P00298,Nike Fitnes Natus,Nike,Sports,Fitness,1939.23,10.0,1,3.2,360,9,56224.11,6247.12,Reebok,Sports,21,9,56224.11,No Campaign,0,0,0,0,0.734,Reebok Fitnes Ex,Diwali Sale,Champions
C04796,30,Female,Ahmedabad,Gujarat,2026-04-08,O0043821,2026-05-12,5,2.0,S0043821,Desktop,Direct,Fitness,9,2,3,P00292,Reebok Fitnes Ex,Reebok,Sports,Fitness,5846.58,5.0,4,2.7,232,9,56224.11,6247.12,Reebok,Sports,21,9,56224.11,Diwali Sale,1,0,0,0,0.993,Puma Footwear Ipsam,Diwali Sale,Champions
C04796,30,Female,Ahmedabad,Gujarat,2026-04-08,O0043822,2026-05-14,6,2.0,S0043822,Tablet,Paid Ads,Sports,8,2,4,P00320,Puma Footwear Ipsam,Puma,Sports,Footwear,7613.84,0.0,1,4.0,41,9,56224.11,6247.12,Reebok,Sports,21,9,56224.11,No Campaign,0,0,0,0,1.022,Decathlon Outdoor Eaque,Diwali Sale,Champions
C04796,30,Female,Ahmedabad,Gujarat,2026-04-08,O0043824,2026-06-01,8,0.0,S0043824,Mobile,Email,Outdoor,9,3,2,P00313,Decathlon Outdoor Eaque,Decathlon,Sports,Outdoor,2691.69,5.0,1,4.4,138,9,56224.11,6247.12,Reebok,Sports,21,9,56224.11,Summer Bonanza,1,0,0,0,1.269,Reebok Fitnes Error,Diwali Sale,Champions
C04796,30,Female,Ahmedabad,Gujarat,2026-04-08,O0043825,2026-06-04,9,3.0,S0043825,Desktop,Paid Ads,Reebok,8,0,2,P00297,Reebok Fitnes Error,Reebok,Sports,Fitness,4939.72,0.0,1,3.5,249,9,56224.11,6247.12,Reebok,Sports,21,9,56224.11,No Campaign,0,0,0,0,0.431,Adidas Accessorie Cumque,Diwali Sale,Champions
C04796,30,Female,Ahmedabad,Gujarat,2026-04-08,O0043826,2026-06-09,10,5.0,S0043826,Mobile,Organic Search,Accessories,7,3,2,P00338,Adidas Accessorie Cumque,Adidas,Sports,Accessories,1292.29,0.0,1,2.9,705,9,56224.11,6247.12,Reebok,Sports,21,9,56224.11,No Campaign,0,0,0,0,1.247,Adidas Fitnes Doloremque,Diwali Sale,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043829,2024-06-02,2,80.0,S0043829,Desktop,Direct,Electronics,4,3,2,P00006,Apple Mobile Et,Apple,Electronics,Mobiles,53271.76,0.0,1,4.8,450,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,New Arrivals Alert,1,1,1,0,1.226,Wakefit Kitchenware Dolor,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043830,2024-06-20,3,18.0,S0043830,Desktop,Referral,quisquam,4,1,3,P00136,Wakefit Kitchenware Dolor,Wakefit,Home,Kitchenware,17140.28,0.0,1,3.6,575,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,Birthday Special,1,1,0,0,0.715,Nykaa Fragrance Expedita,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043831,2024-06-24,4,4.0,S0043831,Mobile,Direct,Fragrance,9,1,3,P00220,Nykaa Fragrance Expedita,Nykaa,Beauty,Fragrance,1001.37,0.0,1,4.7,368,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,Summer Bonanza,1,0,0,0,0.935,Bloomsbury Self-Help Corrupti,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043832,2024-06-29,5,5.0,S0043832,Mobile,Direct,porro,8,2,2,P00399,Bloomsbury Self-Help Corrupti,Bloomsbury,Books,Self-Help,320.1,15.0,1,3.0,605,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,Diwali Sale,1,1,0,0,0.989,Apple Mobile Et,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043833,2024-07-15,6,16.0,S0043833,Mobile,Paid Ads,Mobiles,3,0,4,P00006,Apple Mobile Et,Apple,Electronics,Mobiles,53271.76,0.0,2,4.8,450,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,Cart Abandon Reminder,1,1,1,0,0.426,OnePlus Smartwatche Est,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043834,2024-09-13,7,60.0,S0043834,Desktop,Social Media,Electronics,8,4,4,P00028,OnePlus Smartwatche Est,OnePlus,Electronics,Smartwatches,30116.57,0.0,1,3.2,97,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,New Year Offer,1,1,0,0,1.637,Puma Footwear Quis,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043835,2024-09-28,8,15.0,S0043835,Tablet,Referral,Puma,12,2,1,P00318,Puma Footwear Quis,Puma,Sports,Footwear,829.48,20.0,1,4.7,66,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,No Campaign,0,0,0,0,1.173,Mi Headphone Ratione,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043836,2025-01-19,9,113.0,S0043836,Mobile,Paid Ads,Mi,11,2,1,P00022,Mi Headphone Ratione,Mi,Electronics,Headphones,19954.7,0.0,1,4.3,454,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,No Campaign,0,0,0,0,0.98,Bloomsbury Self-Help Corrupti,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043837,2025-01-23,10,4.0,S0043837,Mobile,Organic Search,Bloomsbury,7,1,3,P00399,Bloomsbury Self-Help Corrupti,Bloomsbury,Books,Self-Help,320.1,0.0,1,3.0,605,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,Flash Sale Weekend,1,1,0,0,0.668,Mi Mobile Culpa,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043838,2025-04-04,11,71.0,S0043838,Desktop,Paid Ads,quaerat,9,0,3,P00002,Mi Mobile Culpa,Mi,Electronics,Mobiles,56879.35,0.0,1,3.3,148,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,Republic Day Sale,1,1,0,0,0.596,Mi Mobile Deserunt,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043839,2025-04-24,12,20.0,S0043839,Mobile,Organic Search,Mi,11,1,2,P00007,Mi Mobile Deserunt,Mi,Electronics,Mobiles,48153.68,5.0,1,3.2,352,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,New Year Offer,1,1,0,0,0.762,Apple Laptop Aliquam,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043840,2025-05-13,13,19.0,S0043840,Mobile,Paid Ads,Laptops,7,1,4,P00015,Apple Laptop Aliquam,Apple,Electronics,Laptops,65586.77,0.0,2,3.3,572,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,No Campaign,0,0,0,0,0.839,OnePlus Smartwatche Voluptatem,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043841,2025-05-22,14,9.0,S0043841,Mobile,Social Media,id,7,1,3,P00034,OnePlus Smartwatche Voluptatem,OnePlus,Electronics,Smartwatches,17893.03,0.0,1,4.3,744,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,Diwali Sale,1,1,0,0,0.85,Samsung Laptop Nisi,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043842,2025-05-30,15,8.0,S0043842,Desktop,Organic Search,ducimus,6,2,2,P00013,Samsung Laptop Nisi,Samsung,Electronics,Laptops,18920.81,0.0,1,4.7,325,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,No Campaign,0,0,0,0,0.984,boAt Laptop Esse,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043843,2025-12-15,16,199.0,S0043843,Mobile,Paid Ads,Electronics,12,2,4,P00017,boAt Laptop Esse,boAt,Electronics,Laptops,23359.37,5.0,1,3.1,31,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,Summer Bonanza,1,1,1,0,1.112,ITC Beverage Non,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043844,2026-02-02,17,49.0,S0043844,Mobile,Organic Search,ITC,2,1,1,P00258,ITC Beverage Non,ITC,Grocery,Beverages,503.76,0.0,3,4.8,250,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,Loyalty Rewards,1,0,0,0,0.642,Amul Personal Care Consectetur,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043845,2026-02-05,18,3.0,S0043845,Mobile,Paid Ads,alias,9,1,4,P00291,Amul Personal Care Consectetur,Amul,Grocery,Personal Care,413.71,0.0,1,3.2,369,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,No Campaign,0,0,0,0,0.85,Wakefit Bedding A,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043846,2026-02-24,19,19.0,S0043846,Desktop,Organic Search,modi,6,2,2,P00163,Wakefit Bedding A,Wakefit,Home,Bedding,10089.06,0.0,1,2.6,755,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,No Campaign,0,0,0,0,0.801,Apple Laptop Aliquam,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043847,2026-03-17,20,21.0,S0043847,Desktop,Paid Ads,Laptops,5,1,3,P00015,Apple Laptop Aliquam,Apple,Electronics,Laptops,65586.77,0.0,2,3.3,572,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,Loyalty Rewards,1,1,0,0,0.685,boAt Smartwatche Nihil,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043848,2026-04-05,21,19.0,S0043848,Mobile,Direct,quaerat,9,2,5,P00027,boAt Smartwatche Nihil,boAt,Electronics,Smartwatches,16263.24,0.0,1,4.9,492,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,No Campaign,0,0,0,0,1.116,Apple Laptop Aliquam,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043850,2026-05-24,23,10.0,S0043850,Mobile,Organic Search,Apple,5,0,2,P00015,Apple Laptop Aliquam,Apple,Electronics,Laptops,65586.77,5.0,1,3.3,572,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,No Campaign,0,0,0,0,0.307,Mi Mobile Veritatis,Cart Abandon Reminder,Champions
C04797,31,Male,Mumbai,Maharashtra,2024-02-15,O0043851,2026-05-29,24,5.0,S0043851,Mobile,Paid Ads,Electronics,9,0,5,P00009,Mi Mobile Veritatis,Mi,Electronics,Mobiles,1237.35,20.0,2,2.8,397,22,745826.12,33901.19,Apple,Electronics,32,22,745826.12,No Campaign,0,0,0,0,0.645,Mi Camera Beatae,Cart Abandon Reminder,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043852,2024-08-17,1,0.0,S0043852,Mobile,Direct,Tata,14,1,4,P00260,Tata Beverage Nisi,Tata,Grocery,Beverages,491.41,15.0,4,2.8,108,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,No Campaign,0,0,0,0,1.005,Tata Beverage Pariatur,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043854,2024-10-02,3,14.0,S0043854,Tablet,Organic Search,Beverages,6,1,1,P00252,Tata Beverage Pariatur,Tata,Grocery,Beverages,559.89,15.0,2,4.0,242,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,No Campaign,0,0,0,0,0.681,Lakme Haircare Eligendi,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043855,2024-10-04,4,2.0,S0043855,Desktop,Organic Search,laborum,11,2,3,P00210,Lakme Haircare Eligendi,Lakme,Beauty,Haircare,606.2,20.0,1,4.3,960,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,Birthday Special,1,1,1,0,1.224,Wakefit Kitchenware Architecto,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043856,2024-11-02,5,29.0,S0043856,Desktop,Referral,ipsam,4,2,3,P00134,Wakefit Kitchenware Architecto,Wakefit,Home,Kitchenware,3600.12,0.0,1,3.7,294,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,No Campaign,0,0,0,0,0.821,Nike Bag Nam,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043858,2025-01-01,7,43.0,S0043858,Mobile,Email,Bags,8,0,1,P00114,Nike Bag Nam,Nike,Fashion,Bags,5518.28,30.0,4,4.9,128,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,No Campaign,0,0,0,0,0.567,Levis Watche Fugit,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043860,2025-01-19,9,1.0,S0043860,Mobile,Social Media,maxime,9,1,3,P00094,Levis Watche Fugit,Levis,Fashion,Watches,3609.35,0.0,1,2.9,107,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,New Year Offer,1,1,0,0,0.872,Allen Solly Footwear Tempora,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043861,2025-01-29,10,10.0,S0043861,Mobile,Paid Ads,Allen Solly,6,0,3,P00087,Allen Solly Footwear Tempora,Allen Solly,Fashion,Footwear,1154.53,20.0,1,3.9,58,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,No Campaign,0,0,0,0,0.574,Allen Solly Men Clothing Sunt,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043862,2025-02-16,11,18.0,S0043862,Mobile,Paid Ads,Fashion,7,1,2,P00057,Allen Solly Men Clothing Sunt,Allen Solly,Fashion,Men Clothing,1226.92,5.0,1,3.5,539,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,New Year Offer,1,0,0,0,0.751,H&M Women Clothing Hic,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043863,2025-04-06,12,49.0,S0043863,Mobile,Social Media,Women Clothing,6,1,2,P00072,H&M Women Clothing Hic,H&M,Fashion,Women Clothing,414.41,10.0,1,4.0,227,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,No Campaign,0,0,0,0,0.607,Zara Bag Error,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043864,2025-04-12,13,6.0,S0043864,Mobile,Organic Search,Zara,7,0,1,P00111,Zara Bag Error,Zara,Fashion,Bags,4259.77,15.0,1,2.8,600,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,No Campaign,0,0,0,0,0.295,ITC Snack Aliquid,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043865,2025-05-11,14,29.0,S0043865,Desktop,Direct,aut,6,1,2,P00237,ITC Snack Aliquid,ITC,Grocery,Snacks,1064.22,5.0,1,2.5,164,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,Monsoon Mega Sale,1,1,1,1,0.707,Adidas Outdoor A,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043866,2025-05-29,15,18.0,S0043866,Mobile,Paid Ads,Adidas,8,0,4,P00302,Adidas Outdoor A,Adidas,Sports,Outdoor,319.9,0.0,1,4.1,731,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,New Arrivals Alert,1,1,1,1,0.527,Reebok Apparel Quia,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043867,2025-06-14,16,16.0,S0043867,Mobile,Direct,Apparel,8,0,2,P00326,Reebok Apparel Quia,Reebok,Sports,Apparel,8982.38,30.0,1,2.7,157,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,No Campaign,0,0,0,0,0.394,Maybelline Haircare Quo,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043868,2025-06-27,17,13.0,S0043868,Mobile,Direct,Maybelline,8,1,4,P00201,Maybelline Haircare Quo,Maybelline,Beauty,Haircare,995.13,20.0,1,3.0,38,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,No Campaign,0,0,0,0,0.852,Zara Women Clothing Odit,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043869,2025-07-20,18,23.0,S0043869,Mobile,Paid Ads,Fashion,9,1,3,P00073,Zara Women Clothing Odit,Zara,Fashion,Women Clothing,3141.12,0.0,1,2.8,66,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,No Campaign,0,0,0,0,0.723,Zara Watche Vitae,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043870,2025-07-30,19,10.0,S0043870,Desktop,Social Media,eaque,8,0,7,P00099,Zara Watche Vitae,Zara,Fashion,Watches,893.42,0.0,3,3.1,256,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,No Campaign,0,0,0,0,0.795,Zara Men Clothing Aperiam,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043872,2025-08-24,21,23.0,S0043872,Mobile,Organic Search,Fashion,4,1,2,P00064,Zara Men Clothing Aperiam,Zara,Fashion,Men Clothing,5453.7,0.0,1,4.7,597,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,No Campaign,0,0,0,0,0.688,Allen Solly Women Clothing Fugiat,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043874,2025-11-13,23,48.0,S0043874,Desktop,Social Media,Allen Solly,5,1,3,P00081,Allen Solly Women Clothing Fugiat,Allen Solly,Fashion,Women Clothing,1333.03,0.0,2,4.5,45,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,New Arrivals Alert,1,0,0,0,0.639,Puma Bag Fuga,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043875,2025-12-24,24,41.0,S0043875,Mobile,Organic Search,beatae,7,0,2,P00118,Puma Bag Fuga,Puma,Fashion,Bags,5988.22,0.0,3,4.7,828,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,No Campaign,0,0,0,1,0.434,Levis Footwear Modi,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043876,2026-01-11,25,18.0,S0043876,Desktop,Organic Search,Footwear,4,3,6,P00093,Levis Footwear Modi,Levis,Fashion,Footwear,2877.64,0.0,1,3.5,492,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,Monsoon Mega Sale,1,0,0,0,1.211,Nike Bag Dicta,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043878,2026-03-29,27,21.0,S0043878,Desktop,Social Media,Nike,7,0,8,P00117,Nike Bag Dicta,Nike,Fashion,Bags,3810.42,0.0,1,3.8,559,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,Summer Bonanza,1,1,0,0,0.674,ITC Staple Corrupti,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043879,2026-04-01,28,3.0,S0043879,Mobile,Social Media,quaerat,5,0,3,P00271,ITC Staple Corrupti,ITC,Grocery,Staples,1155.31,5.0,2,3.4,155,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,Republic Day Sale,1,1,0,0,0.484,H&M Watche Eum,New Arrivals Alert,Champions
C04798,28,Female,Pune,Maharashtra,2024-05-17,O0043880,2026-05-04,29,33.0,S0043880,Desktop,Email,pariatur,3,0,3,P00102,H&M Watche Eum,H&M,Fashion,Watches,3664.68,0.0,1,3.2,593,23,84719.5,3683.46,Zara,Fashion,57,23,84719.5,Birthday Special,1,0,0,0,0.344,Puma Bag Fuga,New Arrivals Alert,Champions
C04799,38,Female,Mumbai,Maharashtra,2023-10-27,O0043882,2024-01-23,1,0.0,S0043882,Mobile,Paid Ads,Haircare,5,1,2,P00205,Lakme Haircare Sequi,Lakme,Beauty,Haircare,790.15,30.0,1,4.0,573,4,3556.21,889.05,Lakme,Beauty,78,4,3556.21,Cart Abandon Reminder,1,0,0,0,0.579,Tata Beverage Repellat,Flash Sale Weekend,Hibernating
